sample,input_path,total_reads,unique_sites,midlc_est,depth_ratio_R_over_midlc,per_gene_top_site_removed,per_gene_sites_removed,normalize_target,reads_target,thinning_p,reads_after_norm,normalized_written,normalized_output,midlc_points,midlc_max_sampled,seqbias_done,centromere_done
yH299-parent-pool3,/Users/jayelazuno/workspace/HermesTnseq/04.hits/yH299-parent-pool3/yH299-parent-pool3_hits.txt,22549288,38839,102400,220.208,1,2970,40.0,4096000,0.181647,4098958,1,/Users/jayelazuno/workspace/HermesTnseq/07.QC/parent_norm/T040/yH299-parent-pool3/yH299-parent-pool3_normalized_hits.txt,10,22549288,1,0
