File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH299-parent-pool3_normalized,6138134,33673,19.49%,80.51%,31.20%,4.0,580.4164115125536,182.2865203575565,144.39670932358317
