File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH299-parent-pool3_normalized,8187801,34577,19.70%,80.30%,32.27%,4.0,749.158081705151,236.79905717673597,185.77712523858463
