File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH298-parent-pool1_normalized,4096989,52364,21.30%,78.70%,43.91%,4.9,276.81679721496954,78.24056603773585,57.036223437640096
