GWK60_A02409,gene , 0
GWK60_A02431,gene , 0
GWK60_A02453,gene , 0
GWK60_A02475,gene , 0
GWK60_A02497,gene , 0
GWK60_A02519,gene , 0
GWK60_A02541,gene , 0
GWK60_A02563,gene , 0
GWK60_A02585,gene , 0
GWK60_A02607,gene , 0
GWK60_A02629,gene , 0
GWK60_A02651,gene , 0
GWK60_A02673,gene , 0
GWK60_A02695,gene , 282
GWK60_A02717,gene , 0
GWK60_A02739,gene , 0
GWK60_A02761,gene , 0
GWK60_A02783,gene , 0
GWK60_A02805,gene , 0
GWK60_A02827,gene , 0
GWK60_A02849,gene , 0
GWK60_A02871,gene , 0
GWK60_A02893,gene , 0
GWK60_A02915,gene , 377
GWK60_A02937,gene , 1132
GWK60_A02959,gene , 0
GWK60_A02981,gene , 0
GWK60_A03003,gene , 0
GWK60_A03025,gene , 0
GWK60_A03047,gene , 0
GWK60_A03069,gene , 0
GWK60_A03091,gene , 0
GWK60_A03113,gene , 0
GWK60_A03135,gene , 0
GWK60_A03157,gene , 0
GWK60_A03179,gene , 203
GWK60_A03201,gene , 0
GWK60_A03223,gene , 0
GWK60_A03245,gene , 0
GWK60_A03267,gene , 0
GWK60_A03289,gene , 197
GWK60_A03311,gene , 0
GWK60_A03333,gene , 0
GWK60_A03355,gene , 0
GWK60_A03377,gene , 13
GWK60_A03399,gene , 0
GWK60_A03421,gene , 0
GWK60_A03443,gene , 0
GWK60_A03465,gene , 0
GWK60_A03487,gene , 0
GWK60_A03509,gene , 0
GWK60_A03531,gene , 0
GWK60_A03553,gene , 0
GWK60_A03575,gene , 0
GWK60_A03597,gene , 0
GWK60_A03619,gene , 0
GWK60_A03641,gene , 0
GWK60_A03663,gene , 0
GWK60_A03685,gene , 0
GWK60_A03707,gene , 0
GWK60_A03729,gene , 0
GWK60_A03751,gene , 0
GWK60_A03773,gene , 0
GWK60_A03795,gene , 0
GWK60_A03817,gene , 0
GWK60_A03839,gene , 0
GWK60_A03861,gene , 0
GWK60_A03883,gene , 0
GWK60_A03905,gene , 0
GWK60_A03927,gene , 0
GWK60_A03949,gene , 0
GWK60_A03971,gene , 0
GWK60_A03993,gene , 0
GWK60_A04015,gene , 0
GWK60_A04037,gene , 0
GWK60_A04059,gene , 0
GWK60_A04081,gene , 0
GWK60_A04103,gene , 0
GWK60_A04125,gene , 0
GWK60_A04147,gene , 0
GWK60_A04169,gene , 0
GWK60_A04191,gene , 0
GWK60_A04213,gene , 0
GWK60_A04235,gene , 0
GWK60_A04279,gene , 0
GWK60_A04257,gene , 0
GWK60_A04301,gene , 0
GWK60_A04323,gene , 0
GWK60_A04345,gene , 0
GWK60_A04367,gene , 0
GWK60_A04389,gene , 0
GWK60_A04411,gene , 0
GWK60_A04433,gene , 0
GWK60_A04455,gene , 0
GWK60_A04477,gene , 0
GWK60_A04499,gene , 0
GWK60_A04521,gene , 0
GWK60_A04543,gene , 0
GWK60_A04565,gene , 0
GWK60_A04587,gene , 0
GWK60_A04609,gene , 0
GWK60_A04631,gene , 0
GWK60_A04653,gene , 0
GWK60_A04675,gene , 0
GWK60_A04697,gene , 0
GWK60_B00011,gene , 0
GWK60_B00033,gene , 0
GWK60_B00055,gene , 0
GWK60_B00077,gene , 0
GWK60_B00099,gene , 0
GWK60_B00121,gene , 0
GWK60_B00143,gene , 0
GWK60_B00165,gene , 0
GWK60_B00187,gene , 0
GWK60_B00209,gene , 0
GWK60_B00231,gene , 0
GWK60_B00253,gene , 0
GWK60_B00275,gene , 0
GWK60_B00297,gene , 0
GWK60_B00319,gene , 0
GWK60_B00341,gene , 0
GWK60_B00363,gene , 1
GWK60_B00385,gene , 0
GWK60_B00407,gene , 0
GWK60_B00429,gene , 0
GWK60_B00451,gene , 0
GWK60_B00473,gene , 0
GWK60_B00495,gene , 0
GWK60_B00517,gene , 0
GWK60_B00539,gene , 0
GWK60_B00561,gene , 0
GWK60_B00583,gene , 0
GWK60_B00605,gene , 417
GWK60_B00627,gene , 0
GWK60_B00649,gene , 0
GWK60_B00671,gene , 0
GWK60_B00693,gene , 0
GWK60_B00715,gene , 0
GWK60_B00737,gene , 222
GWK60_B00759,gene , 0
GWK60_B00781,gene , 0
GWK60_B00803,gene , 0
GWK60_B00825,gene , 0
GWK60_B00847,gene , 0
GWK60_B00869,gene , 0
GWK60_B00891,gene , 0
GWK60_B00913,gene , 1169
GWK60_B00935,gene , 0
GWK60_B00957,gene , 0
GWK60_B00979,gene , 0
GWK60_B01001,gene , 0
GWK60_B01023,gene , 0
GWK60_B01045,gene , 0
GWK60_B01067,gene , 0
GWK60_B01089,gene , 9
GWK60_B01111,gene , 0
GWK60_B01133,gene , 0
GWK60_B01155,gene , 0
GWK60_B01177,gene , 0
GWK60_B01199,gene , 0
GWK60_B01221,gene , 0
GWK60_B01243,gene , 0
GWK60_B01265,gene , 0
GWK60_B01287,gene , 195
GWK60_B01309,gene , 0
GWK60_B01331,gene , 0
GWK60_B01353,gene , 0
GWK60_B01375,gene , 0
GWK60_B01397,gene , 0
GWK60_B01419,gene , 16
GWK60_B01441,gene , 0
GWK60_B01463,gene , 0
GWK60_B01485,gene , 0
GWK60_B01507,gene , 0
GWK60_B01529,gene , 0
GWK60_B01551,gene , 0
GWK60_B01573,gene , 0
GWK60_B01595,gene , 0
GWK60_B01617,gene , 0
GWK60_B01639,gene , 0
GWK60_B01661,gene , 0
GWK60_B01683,gene , 0
GWK60_B01705,gene , 0
GWK60_B01727,gene , 0
GWK60_B01749,gene , 0
GWK60_B01771,gene , 0
GWK60_B01793,gene , 0
GWK60_B01815,gene , 14
GWK60_B01837,gene , 0
GWK60_B01859,gene , 0
GWK60_B01881,gene , 0
GWK60_B01903,gene , 0
GWK60_B01925,gene , 0
GWK60_B01947,gene , 0
GWK60_B01969,gene , 0
GWK60_B01991,gene , 0
GWK60_B02013,gene , 0
GWK60_B02035,gene , 0
GWK60_B02057,gene , 0
GWK60_B02079,gene , 0
GWK60_B02101,gene , 0
GWK60_B02123,gene , 0
GWK60_B02145,gene , 670
GWK60_B02167,gene , 0
GWK60_B02189,gene , 0
GWK60_B02211,gene , 0
GWK60_B02233,gene , 0
GWK60_B02255,gene , 0
GWK60_B02277,gene , 0
GWK60_B02299,gene , 0
GWK60_B02321,gene , 281
GWK60_B02343,gene , 0
GWK60_B02365,gene , 0
GWK60_B02387,gene , 0
GWK60_B02409,gene , 5
GWK60_B02431,gene , 0
GWK60_B02453,gene , 0
GWK60_B02475,gene , 0
GWK60_B02497,gene , 1
GWK60_B02519,gene , 0
GWK60_B02541,gene , 0
GWK60_B02563,gene , 0
GWK60_B02585,gene , 0
GWK60_B02607,gene , 0
GWK60_B02629,gene , 0
GWK60_B02651,gene , 77
GWK60_B02673,gene , 0
GWK60_B02695,gene , 0
GWK60_B02717,gene , 726
GWK60_B02739,gene , 0
GWK60_B02761,gene , 1
GWK60_B02783,gene , 1330
GWK60_B02805,gene , 0
GWK60_B02827,gene , 469
GWK60_B02849,gene , 0
GWK60_B02871,gene , 2031
GWK60_B02893,gene , 0
GWK60_B02915,gene , 0
GWK60_B02937,gene , 0
GWK60_B02959,gene , 0
GWK60_B02981,gene , 0
GWK60_B03003,gene , 0
GWK60_B03025,gene , 0
GWK60_B03047,gene , 0
GWK60_B03069,gene , 0
GWK60_B03091,gene , 0
GWK60_B03113,gene , 0
GWK60_B03135,gene , 369
GWK60_B03157,gene , 0
GWK60_B03179,gene , 0
GWK60_B03201,gene , 0
GWK60_B03223,gene , 0
GWK60_B03245,gene , 137
GWK60_B03267,gene , 1
GWK60_B03289,gene , 0
GWK60_B03311,gene , 0
GWK60_B03333,gene , 4907
GWK60_B03355,gene , 2006
GWK60_B03377,gene , 0
GWK60_B03399,gene , 0
GWK60_B03421,gene , 0
GWK60_B03443,gene , 0
GWK60_B03465,gene , 1
GWK60_B03487,gene , 0
GWK60_B03509,gene , 86
GWK60_B03531,gene , 5235
GWK60_B03553,gene , 0
GWK60_B03575,gene , 0
GWK60_B03597,gene , 0
GWK60_B03619,gene , 0
GWK60_B03641,gene , 11678
GWK60_B03663,gene , 1710
GWK60_B03685,gene , 0
GWK60_B03707,gene , 230
GWK60_B03729,gene , 0
GWK60_B03751,gene , 0
GWK60_B03773,gene , 0
GWK60_B03795,gene , 0
GWK60_B03817,gene , 145
GWK60_B03839,gene , 45
GWK60_B03861,gene , 0
GWK60_B03883,gene , 0
GWK60_B03905,gene , 0
GWK60_B03927,gene , 0
GWK60_B03949,gene , 0
GWK60_B03971,gene , 1
GWK60_B03993,gene , 0
GWK60_B04015,gene , 0
GWK60_B04037,gene , 0
GWK60_B04059,gene , 0
GWK60_B04081,gene , 0
GWK60_B04103,gene , 0
GWK60_B04125,gene , 0
GWK60_B04147,gene , 626
GWK60_B04169,gene , 0
GWK60_B04191,gene , 0
GWK60_B04213,gene , 0
GWK60_B04235,gene , 903
GWK60_B04257,gene , 699
GWK60_B04279,gene , 0
GWK60_B04301,gene , 0
GWK60_B04323,gene , 1
GWK60_B04345,gene , 0
GWK60_B04367,gene , 0
GWK60_B04389,gene , 0
GWK60_B04411,gene , 3149
GWK60_B04433,gene , 0
GWK60_B04455,gene , 793
GWK60_B04477,gene , 0
GWK60_B04499,gene , 154
GWK60_B04521,gene , 887
GWK60_B04543,gene , 936
GWK60_B04565,gene , 648
GWK60_B04587,gene , 0
GWK60_B04609,gene , 1472
GWK60_B04631,gene , 17
GWK60_B04653,gene , 296
GWK60_B04675,gene , 15
GWK60_B04697,gene , 767
GWK60_B04719,gene , 0
GWK60_B04741,gene , 196
GWK60_B04763,gene , 0
GWK60_B04785,gene , 0
GWK60_B04807,gene , 0
GWK60_B04829,gene , 24
GWK60_B04851,gene , 0
GWK60_B04873,gene , 0
GWK60_B04895,gene , 283
GWK60_B04917,gene , 0
GWK60_C00011,gene , 0
GWK60_C00033,gene , 0
GWK60_C00055,gene , 0
GWK60_C00077,gene , 0
GWK60_C00099,gene , 0
GWK60_C00121,gene , 0
GWK60_C00143,gene , 0
GWK60_C00165,gene , 0
GWK60_C00187,gene , 0
GWK60_C00209,gene , 0
GWK60_C00231,gene , 0
GWK60_C00253,gene , 0
GWK60_C00275,gene , 0
GWK60_C00297,gene , 0
GWK60_C00319,gene , 0
GWK60_C00341,gene , 171
GWK60_C00363,gene , 0
GWK60_C00385,gene , 0
GWK60_C00407,gene , 0
GWK60_C00429,gene , 167
GWK60_C00451,gene , 0
GWK60_C00473,gene , 0
GWK60_C00495,gene , 0
GWK60_C00517,gene , 0
GWK60_C00539,gene , 0
GWK60_C00561,gene , 0
GWK60_C00583,gene , 0
GWK60_C00605,gene , 0
GWK60_C00627,gene , 275
GWK60_C00649,gene , 0
GWK60_C00671,gene , 0
GWK60_C00693,gene , 2101
GWK60_C00715,gene , 0
GWK60_C00737,gene , 0
GWK60_C00759,gene , 0
GWK60_C00781,gene , 0
GWK60_C00803,gene , 0
GWK60_C00825,gene , 0
GWK60_C00847,gene , 0
GWK60_C00869,gene , 0
GWK60_C00891,gene , 0
GWK60_C00913,gene , 0
GWK60_C00935,gene , 0
GWK60_C00957,gene , 0
GWK60_C00979,gene , 0
GWK60_C01001,gene , 0
GWK60_C01023,gene , 0
GWK60_C01045,gene , 0
GWK60_C01067,gene , 0
GWK60_C01089,gene , 0
GWK60_C01111,gene , 0
GWK60_C01133,gene , 0
GWK60_C01155,gene , 0
GWK60_C01177,gene , 0
GWK60_C01199,gene , 0
GWK60_C01221,gene , 0
GWK60_C01243,gene , 0
GWK60_C01265,gene , 0
GWK60_C01287,gene , 0
GWK60_C01309,gene , 0
GWK60_C01331,gene , 0
GWK60_C01353,gene , 0
GWK60_C01375,gene , 0
GWK60_C01397,gene , 0
GWK60_C01419,gene , 0
GWK60_C01441,gene , 0
GWK60_C01463,gene , 0
GWK60_C01485,gene , 0
GWK60_C01507,gene , 0
GWK60_C01529,gene , 0
GWK60_C01551,gene , 0
GWK60_C01573,gene , 0
GWK60_C01595,gene , 0
GWK60_C01617,gene , 0
GWK60_C01639,gene , 0
GWK60_C01661,gene , 0
GWK60_C01683,gene , 0
GWK60_C01705,gene , 0
GWK60_C01727,gene , 0
GWK60_C01749,gene , 0
GWK60_C01771,gene , 1
GWK60_C01793,gene , 0
GWK60_C01815,gene , 0
GWK60_C01837,gene , 0
GWK60_C01859,gene , 0
GWK60_C01881,gene , 449
GWK60_C01903,gene , 0
GWK60_C01925,gene , 0
GWK60_C01947,gene , 0
GWK60_C01969,gene , 0
GWK60_C01991,gene , 1020
GWK60_C02013,gene , 39
GWK60_C02035,gene , 0
GWK60_C02057,gene , 0
GWK60_C02079,gene , 0
GWK60_C02101,gene , 0
GWK60_C02123,gene , 0
GWK60_C02145,gene , 0
GWK60_C02167,gene , 0
GWK60_C02189,gene , 0
GWK60_C02211,gene , 0
GWK60_C02233,gene , 0
GWK60_C02255,gene , 0
GWK60_C02277,gene , 0
GWK60_C02299,gene , 0
GWK60_C02321,gene , 0
GWK60_C02343,gene , 0
GWK60_C02365,gene , 0
GWK60_C02387,gene , 0
GWK60_C02409,gene , 0
GWK60_C02431,gene , 0
GWK60_C02453,gene , 0
GWK60_C02475,gene , 0
GWK60_C02497,gene , 0
GWK60_C02519,gene , 0
GWK60_C02541,gene , 0
GWK60_C02563,gene , 0
GWK60_C02585,gene , 1
GWK60_C02607,gene , 0
GWK60_C02629,gene , 0
GWK60_C02651,gene , 0
GWK60_C02673,gene , 0
GWK60_C02695,gene , 0
GWK60_C02717,gene , 0
GWK60_C02739,gene , 0
GWK60_C02761,gene , 0
GWK60_C02783,gene , 0
GWK60_C02805,gene , 1720
GWK60_C02827,gene , 0
GWK60_C02849,gene , 1
GWK60_C02871,gene , 0
GWK60_C02893,gene , 0
GWK60_C02915,gene , 0
GWK60_C02937,gene , 0
GWK60_C02959,gene , 0
GWK60_C02981,gene , 0
GWK60_C03003,gene , 0
GWK60_C03025,gene , 0
GWK60_C03047,gene , 0
GWK60_C03069,gene , 0
GWK60_C03091,gene , 0
GWK60_C03113,gene , 0
GWK60_C03135,gene , 0
GWK60_C03157,gene , 0
GWK60_C03179,gene , 0
GWK60_C03201,gene , 0
GWK60_C03223,gene , 35485
GWK60_C03245,gene , 0
GWK60_C03267,gene , 0
GWK60_C03289,gene , 0
GWK60_C03311,gene , 0
GWK60_C03333,gene , 0
GWK60_C03355,gene , 0
GWK60_C03377,gene , 173
GWK60_C03399,gene , 0
GWK60_C03421,gene , 0
GWK60_C03465,gene , 1224
GWK60_C03487,gene , 0
GWK60_C03509,gene , 4
GWK60_C03531,gene , 82
GWK60_C03553,gene , 0
GWK60_C03575,gene , 0
GWK60_C03597,gene , 695
GWK60_C03619,gene , 8
GWK60_C03641,gene , 52
GWK60_C03663,gene , 0
GWK60_C03685,gene , 0
GWK60_C03707,gene , 103
GWK60_C03729,gene , 0
GWK60_C03751,gene , 0
GWK60_C03773,gene , 0
GWK60_C03795,gene , 0
GWK60_C03817,gene , 0
GWK60_C03839,gene , 0
GWK60_C03861,gene , 5437
GWK60_C03883,gene , 22
GWK60_C03905,gene , 0
GWK60_C03927,gene , 0
GWK60_C03949,gene , 0
GWK60_C03971,gene , 0
GWK60_C03993,gene , 83
GWK60_C04015,gene , 0
GWK60_C04037,gene , 0
GWK60_C04059,gene , 39
GWK60_C04081,gene , 0
GWK60_C04103,gene , 0
GWK60_C04125,gene , 0
GWK60_C04147,gene , 192
GWK60_C04169,gene , 0
GWK60_C04191,gene , 0
GWK60_C04213,gene , 184
GWK60_C04235,gene , 0
GWK60_C04257,gene , 14725
GWK60_C04279,gene , 6037
GWK60_C04301,gene , 0
GWK60_C04323,gene , 0
GWK60_C04345,gene , 0
GWK60_C04367,gene , 0
GWK60_C04389,gene , 26
GWK60_C04411,gene , 2
GWK60_C04433,gene , 0
GWK60_C04455,gene , 0
GWK60_C04477,gene , 6783
GWK60_C04499,gene , 0
GWK60_C04521,gene , 0
GWK60_C04543,gene , 5
GWK60_C04565,gene , 202
GWK60_C04587,gene , 985
GWK60_C04609,gene , 0
GWK60_C04631,gene , 7
GWK60_C04653,gene , 3260
GWK60_C04675,gene , 0
GWK60_C04697,gene , 0
GWK60_C04719,gene , 0
GWK60_C04741,gene , 0
GWK60_C04763,gene , 0
GWK60_C04785,gene , 0
GWK60_C04807,gene , 0
GWK60_C04829,gene , 0
GWK60_C04851,gene , 0
GWK60_C04873,gene , 0
GWK60_C04895,gene , 12
GWK60_C04917,gene , 0
GWK60_C04939,gene , 0
GWK60_C04961,gene , 0
GWK60_C04983,gene , 0
GWK60_C05005,gene , 8
GWK60_C05027,gene , 0
GWK60_C05049,gene , 0
GWK60_C05071,gene , 0
GWK60_C05093,gene , 0
GWK60_C05115,gene , 360
GWK60_C05137,gene , 0
GWK60_C05159,gene , 0
GWK60_D00011,gene , 0
GWK60_D00033,gene , 0
GWK60_D00055,gene , 17453
GWK60_D00077,gene , 0
GWK60_D00099,gene , 0
GWK60_D00121,gene , 0
GWK60_D00143,gene , 0
GWK60_D00165,gene , 0
GWK60_D00187,gene , 0
GWK60_D00209,gene , 0
GWK60_D00231,gene , 0
GWK60_D00253,gene , 0
GWK60_D00275,gene , 0
GWK60_D00297,gene , 0
GWK60_D00319,gene , 0
GWK60_D00341,gene , 322
GWK60_D00363,gene , 0
GWK60_D00385,gene , 0
GWK60_D00407,gene , 0
GWK60_D00429,gene , 0
GWK60_D00451,gene , 0
GWK60_D00473,gene , 0
GWK60_D00495,gene , 13
GWK60_D00517,gene , 0
GWK60_D00539,gene , 0
GWK60_D00561,gene , 0
GWK60_D00583,gene , 0
GWK60_D00605,gene , 3127
GWK60_D00627,gene , 0
GWK60_D00649,gene , 0
GWK60_D00671,gene , 0
GWK60_D00693,gene , 0
GWK60_D00715,gene , 0
GWK60_D00737,gene , 0
GWK60_D00759,gene , 0
GWK60_D00781,gene , 144
GWK60_D00803,gene , 0
GWK60_D00825,gene , 0
GWK60_D00847,gene , 0
GWK60_D00869,gene , 0
GWK60_D00891,gene , 0
GWK60_D00913,gene , 0
GWK60_D00935,gene , 0
GWK60_D00979,gene , 0
GWK60_D00957,gene , 0
GWK60_D01001,gene , 0
GWK60_D01023,gene , 0
GWK60_D01045,gene , 0
GWK60_D01067,gene , 0
GWK60_D01089,gene , 0
GWK60_D01111,gene , 0
GWK60_D01133,gene , 0
GWK60_D01155,gene , 53
GWK60_D01177,gene , 0
GWK60_D01199,gene , 2
GWK60_D01221,gene , 0
GWK60_D01243,gene , 0
GWK60_D01265,gene , 0
GWK60_D01287,gene , 0
GWK60_D01309,gene , 0
GWK60_D01331,gene , 0
GWK60_D01353,gene , 0
GWK60_D01375,gene , 0
GWK60_D01397,gene , 1341
GWK60_D01419,gene , 0
GWK60_D01441,gene , 0
GWK60_D01463,gene , 0
GWK60_D01485,gene , 0
GWK60_D01507,gene , 0
GWK60_D01529,gene , 0
GWK60_D01551,gene , 0
GWK60_D01573,gene , 0
GWK60_D01595,gene , 0
GWK60_D01617,gene , 0
GWK60_D01639,gene , 0
GWK60_D01661,gene , 0
GWK60_D01683,gene , 0
GWK60_D01705,gene , 0
GWK60_D01727,gene , 0
GWK60_D01749,gene , 0
GWK60_D01771,gene , 0
GWK60_D01793,gene , 0
GWK60_D01815,gene , 0
GWK60_D01837,gene , 0
GWK60_D01859,gene , 0
GWK60_D01881,gene , 0
GWK60_D01903,gene , 0
GWK60_D01925,gene , 0
GWK60_D01947,gene , 0
GWK60_D01969,gene , 0
GWK60_D01991,gene , 0
GWK60_D02013,gene , 0
GWK60_D02035,gene , 0
GWK60_D02057,gene , 0
GWK60_D02079,gene , 0
GWK60_D02101,gene , 0
GWK60_D02123,gene , 0
GWK60_D02145,gene , 0
GWK60_D02167,gene , 0
GWK60_D02189,gene , 0
GWK60_D02211,gene , 0
GWK60_D02233,gene , 0
GWK60_D02255,gene , 0
GWK60_D02277,gene , 0
GWK60_D02299,gene , 0
GWK60_D02321,gene , 0
GWK60_D02343,gene , 0
GWK60_D02365,gene , 0
GWK60_D02387,gene , 0
GWK60_D02409,gene , 0
GWK60_D02431,gene , 0
GWK60_D02453,gene , 0
GWK60_D02475,gene , 0
GWK60_D02497,gene , 0
GWK60_D02519,gene , 0
GWK60_D02541,gene , 0
GWK60_D02563,gene , 0
GWK60_D02585,gene , 0
GWK60_D02607,gene , 0
GWK60_D02629,gene , 0
GWK60_D02651,gene , 0
GWK60_D02673,gene , 0
GWK60_D02695,gene , 0
GWK60_D02717,gene , 19
GWK60_D02739,gene , 0
GWK60_D02761,gene , 0
GWK60_D02783,gene , 1
GWK60_D02805,gene , 0
GWK60_D02827,gene , 0
GWK60_D02849,gene , 0
GWK60_D02871,gene , 0
GWK60_D02893,gene , 0
GWK60_D02915,gene , 0
GWK60_D02937,gene , 0
GWK60_D02959,gene , 0
GWK60_D02981,gene , 0
GWK60_D03003,gene , 0
GWK60_D03025,gene , 0
GWK60_D03047,gene , 2450
GWK60_D03069,gene , 0
GWK60_D03091,gene , 0
GWK60_D03113,gene , 0
GWK60_D03135,gene , 0
GWK60_D03157,gene , 0
GWK60_D03179,gene , 0
GWK60_D03201,gene , 27
GWK60_D03223,gene , 0
GWK60_D03245,gene , 0
GWK60_D03267,gene , 0
GWK60_D03289,gene , 0
GWK60_D03311,gene , 0
GWK60_D03333,gene , 0
GWK60_D03355,gene , 1
GWK60_D03377,gene , 0
GWK60_D03399,gene , 0
GWK60_D03421,gene , 0
GWK60_D03443,gene , 0
GWK60_D03465,gene , 0
GWK60_D03487,gene , 320
GWK60_D03509,gene , 0
GWK60_D03531,gene , 0
GWK60_D03553,gene , 0
GWK60_D03575,gene , 0
GWK60_D03597,gene , 0
GWK60_D03619,gene , 0
GWK60_D03641,gene , 0
GWK60_D03663,gene , 0
GWK60_D03685,gene , 0
GWK60_D03707,gene , 0
GWK60_D03729,gene , 0
GWK60_D03751,gene , 0
GWK60_D03773,gene , 0
GWK60_D03795,gene , 0
GWK60_D03817,gene , 0
GWK60_D03839,gene , 0
GWK60_D03861,gene , 0
GWK60_D03883,gene , 0
GWK60_D03905,gene , 0
GWK60_D03927,gene , 0
GWK60_D03949,gene , 0
GWK60_D03971,gene , 0
GWK60_D03993,gene , 0
GWK60_D04015,gene , 0
GWK60_D04037,gene , 0
GWK60_D04059,gene , 11
GWK60_D04081,gene , 0
GWK60_D04103,gene , 0
GWK60_D04125,gene , 0
GWK60_D04147,gene , 0
GWK60_D04169,gene , 0
GWK60_D04191,gene , 1
GWK60_D04213,gene , 0
GWK60_D04235,gene , 0
GWK60_D04257,gene , 0
GWK60_D04279,gene , 0
GWK60_D04301,gene , 0
GWK60_D04323,gene , 0
GWK60_D04345,gene , 0
GWK60_D04367,gene , 0
GWK60_D04389,gene , 0
GWK60_D04411,gene , 0
GWK60_D04433,gene , 0
GWK60_D04455,gene , 0
GWK60_D04477,gene , 1
GWK60_D04499,gene , 0
GWK60_D04521,gene , 2787
GWK60_D04543,gene , 0
GWK60_D04565,gene , 0
GWK60_D04587,gene , 0
GWK60_D04609,gene , 0
GWK60_D04631,gene , 0
GWK60_D04653,gene , 0
GWK60_D04675,gene , 0
GWK60_D04697,gene , 1
GWK60_D04719,gene , 0
GWK60_D04741,gene , 566
GWK60_D04763,gene , 0
GWK60_D04785,gene , 0
GWK60_D04807,gene , 0
GWK60_D04829,gene , 0
GWK60_D04851,gene , 130
GWK60_D04873,gene , 0
GWK60_D04895,gene , 138
GWK60_D04917,gene , 0
GWK60_D04939,gene , 370
GWK60_D04961,gene , 0
GWK60_D04983,gene , 0
GWK60_D05005,gene , 0
GWK60_D05027,gene , 0
GWK60_D05049,gene , 0
GWK60_D05071,gene , 0
GWK60_D05093,gene , 0
GWK60_D05115,gene , 82
GWK60_D05137,gene , 0
GWK60_D05159,gene , 0
GWK60_D05181,gene , 0
GWK60_D05203,gene , 0
GWK60_D05225,gene , 0
GWK60_D05247,gene , 0
GWK60_D05269,gene , 0
GWK60_D05291,gene , 0
GWK60_D05313,gene , 0
GWK60_D05335,gene , 0
GWK60_D05357,gene , 0
GWK60_D05379,gene , 0
GWK60_D05401,gene , 0
GWK60_D05423,gene , 0
GWK60_D05445,gene , 0
GWK60_D05467,gene , 520
GWK60_D05489,gene , 0
GWK60_D05511,gene , 0
GWK60_D05533,gene , 0
GWK60_D05555,gene , 0
GWK60_D05577,gene , 0
GWK60_D05599,gene , 0
GWK60_D05621,gene , 0
GWK60_D05643,gene , 0
GWK60_D05665,gene , 0
GWK60_D05687,gene , 0
