sample,input_path,total_reads,unique_sites,midlc_est,depth_ratio_R_over_midlc,per_gene_top_site_removed,per_gene_sites_removed,normalize_target,reads_target,thinning_p,reads_after_norm,normalized_written,normalized_output,midlc_points,midlc_max_sampled,seqbias_done,centromere_done
yH298-parent-pool1,/Users/jayelazuno/workspace/HermesTnseq/04.hits/yH298-parent-pool1/yH298-parent-pool1_hits.txt,22301984,56471,102400,217.793,1,3528,40.0,4096000,0.183661,4096989,1,/Users/jayelazuno/workspace/HermesTnseq/07.QC/parent_norm/T040/yH298-parent-pool1/yH298-parent-pool1_normalized_hits.txt,10,22301984,1,0
