File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH299-parent-pool3_normalized,3071559,31865,18.95%,81.05%,29.94%,3.9,302.7409061901723,96.39287619645378,78.55522437489651
