File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH298-parent-pool2_normalized,16383829,78329,24.35%,75.65%,56.52%,6.4,937.8042596348885,209.1668347610719,145.43488518402015
