File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH298-parent-pool1_normalized,8191047,54247,21.59%,78.41%,44.92%,5.0,540.3126329221608,150.99539145021845,108.46853385705747
