File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH299-parent-pool4_normalized,4098177,19310,16.55%,83.45%,19.81%,3.1,477.52266152362586,212.23081305023305,154.98935837245696
