GWK60_A02365,gene , 896
GWK60_A02387,gene , 2037
GWK60_A02409,gene , 0
GWK60_A02431,gene , 1
GWK60_A02453,gene , 0
GWK60_A02475,gene , 2
GWK60_A02497,gene , 0
GWK60_A02519,gene , 0
GWK60_A02541,gene , 1
GWK60_A02563,gene , 0
GWK60_A02585,gene , 0
GWK60_A02607,gene , 0
GWK60_A02629,gene , 0
GWK60_A02651,gene , 1225
GWK60_A02673,gene , 160
GWK60_A02695,gene , 1061
GWK60_A02717,gene , 0
GWK60_A02739,gene , 0
GWK60_A02761,gene , 0
GWK60_A02783,gene , 0
GWK60_A02805,gene , 45
GWK60_A02827,gene , 10
GWK60_A02849,gene , 137
GWK60_A02871,gene , 0
GWK60_A02893,gene , 0
GWK60_A02915,gene , 4070
GWK60_A02937,gene , 2727
GWK60_A02959,gene , 0
GWK60_A02981,gene , 7914
GWK60_A03003,gene , 0
GWK60_A03025,gene , 1660
GWK60_A03047,gene , 0
GWK60_A03069,gene , 4322
GWK60_A03091,gene , 232
GWK60_A03113,gene , 0
GWK60_A03135,gene , 0
GWK60_A03157,gene , 4
GWK60_A03179,gene , 16990
GWK60_A03201,gene , 204
GWK60_A03223,gene , 352
GWK60_A03245,gene , 245
GWK60_A03267,gene , 0
GWK60_A03289,gene , 363
GWK60_A03311,gene , 48
GWK60_A03333,gene , 0
GWK60_A03355,gene , 634
GWK60_A03377,gene , 6475
GWK60_A03399,gene , 0
GWK60_A03421,gene , 38
GWK60_A03443,gene , 0
GWK60_A03465,gene , 0
GWK60_A03487,gene , 0
GWK60_A03509,gene , 0
GWK60_A03531,gene , 0
GWK60_A03553,gene , 17
GWK60_A03575,gene , 412
GWK60_A03597,gene , 79
GWK60_A03619,gene , 2716
GWK60_A03641,gene , 0
GWK60_A03663,gene , 20
GWK60_A03685,gene , 383
GWK60_A03707,gene , 0
GWK60_A03729,gene , 0
GWK60_A03751,gene , 373
GWK60_A03773,gene , 148
GWK60_A03795,gene , 8259
GWK60_A03817,gene , 968
GWK60_A03839,gene , 437
GWK60_A03861,gene , 0
GWK60_A03883,gene , 0
GWK60_A03905,gene , 0
GWK60_A03927,gene , 0
GWK60_A03949,gene , 45
GWK60_A03971,gene , 2770
GWK60_A03993,gene , 0
GWK60_A04015,gene , 0
GWK60_A04037,gene , 88
GWK60_A04059,gene , 267
GWK60_A04081,gene , 1
GWK60_A04103,gene , 0
GWK60_A04125,gene , 126
GWK60_A04147,gene , 235
GWK60_A04169,gene , 15
GWK60_A04191,gene , 260
GWK60_A04213,gene , 14
GWK60_A04235,gene , 0
GWK60_A04279,gene , 1059
GWK60_A04257,gene , 0
GWK60_A04301,gene , 1288
GWK60_A04323,gene , 1657
GWK60_A04345,gene , 24
GWK60_A04367,gene , 183
GWK60_A04389,gene , 215
GWK60_A04411,gene , 0
GWK60_A04433,gene , 0
GWK60_A04455,gene , 0
GWK60_A04477,gene , 689
GWK60_A04499,gene , 134
GWK60_A04521,gene , 216
GWK60_A04543,gene , 40
GWK60_A04565,gene , 53
GWK60_A04587,gene , 0
GWK60_A04609,gene , 1294
GWK60_A04631,gene , 361
GWK60_A04653,gene , 0
GWK60_A04675,gene , 637
GWK60_A04697,gene , 8
GWK60_B00011,gene , 0
GWK60_B00033,gene , 0
GWK60_B00055,gene , 0
GWK60_B00077,gene , 0
GWK60_B00099,gene , 0
GWK60_B00121,gene , 560
GWK60_B00143,gene , 663
GWK60_B00165,gene , 72
GWK60_B00187,gene , 0
GWK60_B00209,gene , 0
GWK60_B00231,gene , 1
GWK60_B00253,gene , 334
GWK60_B00275,gene , 0
GWK60_B00297,gene , 25
GWK60_B00319,gene , 0
GWK60_B00341,gene , 0
GWK60_B00363,gene , 2099
GWK60_B00385,gene , 45
GWK60_B00407,gene , 476
GWK60_B00429,gene , 0
GWK60_B00451,gene , 0
GWK60_B00473,gene , 0
GWK60_B00495,gene , 8
GWK60_B00517,gene , 0
GWK60_B00539,gene , 180
GWK60_B00561,gene , 79
GWK60_B00583,gene , 0
GWK60_B00605,gene , 599
GWK60_B00627,gene , 0
GWK60_B00649,gene , 411
GWK60_B00671,gene , 413
GWK60_B00693,gene , 596
GWK60_B00715,gene , 0
GWK60_B00737,gene , 447
GWK60_B00759,gene , 54
GWK60_B00781,gene , 0
GWK60_B00803,gene , 274
GWK60_B00825,gene , 0
GWK60_B00847,gene , 455
GWK60_B00869,gene , 120
GWK60_B00891,gene , 502
GWK60_B00913,gene , 2861
GWK60_B00935,gene , 289
GWK60_B00957,gene , 0
GWK60_B00979,gene , 106
GWK60_B01001,gene , 335
GWK60_B01023,gene , 0
GWK60_B01045,gene , 472
GWK60_B01067,gene , 0
GWK60_B01089,gene , 33
GWK60_B01111,gene , 17
GWK60_B01133,gene , 0
GWK60_B01155,gene , 125
GWK60_B01177,gene , 437
GWK60_B01199,gene , 0
GWK60_B01221,gene , 0
GWK60_B01243,gene , 0
GWK60_B01265,gene , 0
GWK60_B01287,gene , 173
GWK60_B01309,gene , 0
GWK60_B01331,gene , 91
GWK60_B01353,gene , 0
GWK60_B01375,gene , 0
GWK60_B01397,gene , 982
GWK60_B01419,gene , 389
GWK60_B01441,gene , 0
GWK60_B01463,gene , 0
GWK60_B01485,gene , 9
GWK60_B01507,gene , 486
GWK60_B01529,gene , 756
GWK60_B01551,gene , 49
GWK60_B01573,gene , 0
GWK60_B01595,gene , 970
GWK60_B01617,gene , 0
GWK60_B01639,gene , 0
GWK60_B01661,gene , 594
GWK60_B01683,gene , 285
GWK60_B01705,gene , 0
GWK60_B01727,gene , 7
GWK60_B01749,gene , 0
GWK60_B01771,gene , 178
GWK60_B01793,gene , 0
GWK60_B01815,gene , 2121
GWK60_B01837,gene , 0
GWK60_B01859,gene , 16
GWK60_B01881,gene , 228
GWK60_B01903,gene , 183
GWK60_B01925,gene , 364
GWK60_B01947,gene , 0
GWK60_B01969,gene , 0
GWK60_B01991,gene , 170
GWK60_B02013,gene , 0
GWK60_B02035,gene , 0
GWK60_B02057,gene , 76
GWK60_B02079,gene , 0
GWK60_B02101,gene , 0
GWK60_B02123,gene , 1
GWK60_B02145,gene , 526
GWK60_B02167,gene , 454
GWK60_B02189,gene , 100
GWK60_B02211,gene , 665
GWK60_B02233,gene , 1
GWK60_B02255,gene , 139
GWK60_B02277,gene , 899
GWK60_B02299,gene , 0
GWK60_B02321,gene , 8006
GWK60_B02343,gene , 0
GWK60_B02365,gene , 0
GWK60_B02387,gene , 0
GWK60_B02409,gene , 3692
GWK60_B02431,gene , 3270
GWK60_B02453,gene , 0
GWK60_B02475,gene , 1553
GWK60_B02497,gene , 5
GWK60_B02519,gene , 851
GWK60_B02541,gene , 1345
GWK60_B02563,gene , 0
GWK60_B02585,gene , 1096
GWK60_B02607,gene , 612
GWK60_B02629,gene , 1801
GWK60_B02651,gene , 0
GWK60_B02673,gene , 0
GWK60_B02695,gene , 504
GWK60_B02717,gene , 15792
GWK60_B02739,gene , 518
GWK60_B02761,gene , 342
GWK60_B02783,gene , 7102
GWK60_B02805,gene , 285
GWK60_B02827,gene , 5100
GWK60_B02849,gene , 458
GWK60_B02871,gene , 8355
GWK60_B02893,gene , 0
GWK60_B02915,gene , 358
GWK60_B02937,gene , 146
GWK60_B02959,gene , 23
GWK60_B02981,gene , 173
GWK60_B03003,gene , 732
GWK60_B03025,gene , 0
GWK60_B03047,gene , 0
GWK60_B03069,gene , 0
GWK60_B03091,gene , 776
GWK60_B03113,gene , 127
GWK60_B03135,gene , 2066
GWK60_B03157,gene , 154
GWK60_B03179,gene , 0
GWK60_B03201,gene , 622
GWK60_B03223,gene , 2035
GWK60_B03245,gene , 3103
GWK60_B03267,gene , 1676
GWK60_B03289,gene , 0
GWK60_B03311,gene , 20
GWK60_B03333,gene , 4547
GWK60_B03355,gene , 17317
GWK60_B03377,gene , 0
GWK60_B03399,gene , 154
GWK60_B03421,gene , 0
GWK60_B03443,gene , 768
GWK60_B03465,gene , 1555
GWK60_B03487,gene , 5
GWK60_B03509,gene , 16759
GWK60_B03531,gene , 28784
GWK60_B03553,gene , 0
GWK60_B03575,gene , 108
GWK60_B03597,gene , 1331
GWK60_B03619,gene , 0
GWK60_B03641,gene , 38968
GWK60_B03663,gene , 9285
GWK60_B03685,gene , 2585
GWK60_B03707,gene , 2038
GWK60_B03729,gene , 3470
GWK60_B03751,gene , 22
GWK60_B03773,gene , 113
GWK60_B03795,gene , 8
GWK60_B03817,gene , 73
GWK60_B03839,gene , 330
GWK60_B03861,gene , 0
GWK60_B03883,gene , 1168
GWK60_B03905,gene , 0
GWK60_B03927,gene , 1770
GWK60_B03949,gene , 117
GWK60_B03971,gene , 115
GWK60_B03993,gene , 1
GWK60_B04015,gene , 260
GWK60_B04037,gene , 620
GWK60_B04059,gene , 1796
GWK60_B04081,gene , 215
GWK60_B04103,gene , 1150
GWK60_B04125,gene , 205
GWK60_B04147,gene , 1640
GWK60_B04169,gene , 2663
GWK60_B04191,gene , 3390
GWK60_B04213,gene , 1000
GWK60_B04235,gene , 1099
GWK60_B04257,gene , 3773
GWK60_B04279,gene , 1475
GWK60_B04301,gene , 3
GWK60_B04323,gene , 2297
GWK60_B04345,gene , 1769
GWK60_B04367,gene , 0
GWK60_B04389,gene , 0
GWK60_B04411,gene , 16925
GWK60_B04433,gene , 2686
GWK60_B04455,gene , 8360
GWK60_B04477,gene , 0
GWK60_B04499,gene , 4678
GWK60_B04521,gene , 3360
GWK60_B04543,gene , 3122
GWK60_B04565,gene , 4837
GWK60_B04587,gene , 2103
GWK60_B04609,gene , 4534
GWK60_B04631,gene , 3983
GWK60_B04653,gene , 1819
GWK60_B04675,gene , 349
GWK60_B04697,gene , 3230
GWK60_B04719,gene , 338
GWK60_B04741,gene , 2080
GWK60_B04763,gene , 249
GWK60_B04785,gene , 3984
GWK60_B04807,gene , 2743
GWK60_B04829,gene , 3020
GWK60_B04851,gene , 892
GWK60_B04873,gene , 0
GWK60_B04895,gene , 2049
GWK60_B04917,gene , 420
GWK60_C00011,gene , 0
GWK60_C00033,gene , 992
GWK60_C00055,gene , 118
GWK60_C00077,gene , 2153
GWK60_C00099,gene , 841
GWK60_C00121,gene , 0
GWK60_C00143,gene , 754
GWK60_C00165,gene , 0
GWK60_C00187,gene , 0
GWK60_C00209,gene , 53
GWK60_C00231,gene , 910
GWK60_C00253,gene , 0
GWK60_C00275,gene , 0
GWK60_C00297,gene , 0
GWK60_C00319,gene , 0
GWK60_C00341,gene , 1988
GWK60_C00363,gene , 4685
GWK60_C00385,gene , 777
GWK60_C00407,gene , 0
GWK60_C00429,gene , 150
GWK60_C00451,gene , 92
GWK60_C00473,gene , 82
GWK60_C00495,gene , 211
GWK60_C00517,gene , 0
GWK60_C00539,gene , 0
GWK60_C00561,gene , 0
GWK60_C00583,gene , 346
GWK60_C00605,gene , 200
GWK60_C00627,gene , 2929
GWK60_C00649,gene , 0
GWK60_C00671,gene , 1334
GWK60_C00693,gene , 3996
GWK60_C00715,gene , 95
GWK60_C00737,gene , 0
GWK60_C00759,gene , 1370
GWK60_C00781,gene , 0
GWK60_C00803,gene , 59
GWK60_C00825,gene , 0
GWK60_C00847,gene , 0
GWK60_C00869,gene , 6268
GWK60_C00891,gene , 31
GWK60_C00913,gene , 0
GWK60_C00935,gene , 222
GWK60_C00957,gene , 296
GWK60_C00979,gene , 0
GWK60_C01001,gene , 0
GWK60_C01023,gene , 0
GWK60_C01045,gene , 56
GWK60_C01067,gene , 0
GWK60_C01089,gene , 152
GWK60_C01111,gene , 222
GWK60_C01133,gene , 1
GWK60_C01155,gene , 0
GWK60_C01177,gene , 9917
GWK60_C01199,gene , 418
GWK60_C01221,gene , 0
GWK60_C01243,gene , 0
GWK60_C01265,gene , 906
GWK60_C01287,gene , 317
GWK60_C01309,gene , 206
GWK60_C01331,gene , 0
GWK60_C01353,gene , 1285
GWK60_C01375,gene , 52
GWK60_C01397,gene , 212
GWK60_C01419,gene , 5823
GWK60_C01441,gene , 761
GWK60_C01463,gene , 523
GWK60_C01485,gene , 0
GWK60_C01507,gene , 0
GWK60_C01529,gene , 0
GWK60_C01551,gene , 0
GWK60_C01573,gene , 49
GWK60_C01595,gene , 936
GWK60_C01617,gene , 29
GWK60_C01639,gene , 1301
GWK60_C01661,gene , 0
GWK60_C01683,gene , 0
GWK60_C01705,gene , 0
GWK60_C01727,gene , 699
GWK60_C01749,gene , 0
GWK60_C01771,gene , 5268
GWK60_C01793,gene , 28
GWK60_C01815,gene , 145
GWK60_C01837,gene , 82
GWK60_C01859,gene , 2561
GWK60_C01881,gene , 233
GWK60_C01903,gene , 163
GWK60_C01925,gene , 420
GWK60_C01947,gene , 0
GWK60_C01969,gene , 106
GWK60_C01991,gene , 5034
GWK60_C02013,gene , 114
GWK60_C02035,gene , 898
GWK60_C02057,gene , 0
GWK60_C02079,gene , 0
GWK60_C02101,gene , 0
GWK60_C02123,gene , 9202
GWK60_C02145,gene , 0
GWK60_C02167,gene , 2
GWK60_C02189,gene , 0
GWK60_C02211,gene , 291
GWK60_C02233,gene , 0
GWK60_C02255,gene , 0
GWK60_C02277,gene , 476
GWK60_C02299,gene , 94
GWK60_C02321,gene , 0
GWK60_C02343,gene , 0
GWK60_C02365,gene , 11
GWK60_C02387,gene , 1858
GWK60_C02409,gene , 78
GWK60_C02431,gene , 386
GWK60_C02453,gene , 1279
GWK60_C02475,gene , 20
GWK60_C02497,gene , 173
GWK60_C02519,gene , 207
GWK60_C02541,gene , 126
GWK60_C02563,gene , 1595
GWK60_C02585,gene , 1529
GWK60_C02607,gene , 0
GWK60_C02629,gene , 0
GWK60_C02651,gene , 0
GWK60_C02673,gene , 0
GWK60_C02695,gene , 720
GWK60_C02717,gene , 1243
GWK60_C02739,gene , 0
GWK60_C02761,gene , 0
GWK60_C02783,gene , 0
GWK60_C02805,gene , 2882
GWK60_C02827,gene , 1001
GWK60_C02849,gene , 11594
GWK60_C02871,gene , 1368
GWK60_C02893,gene , 1674
GWK60_C02915,gene , 0
GWK60_C02937,gene , 931
GWK60_C02959,gene , 1
GWK60_C02981,gene , 0
GWK60_C03003,gene , 1058
GWK60_C03025,gene , 1040
GWK60_C03047,gene , 504
GWK60_C03069,gene , 55
GWK60_C03091,gene , 827
GWK60_C03113,gene , 660
GWK60_C03135,gene , 0
GWK60_C03157,gene , 927
GWK60_C03179,gene , 502
GWK60_C03201,gene , 10362
GWK60_C03223,gene , 3445
GWK60_C03245,gene , 0
GWK60_C03267,gene , 663
GWK60_C03289,gene , 78
GWK60_C03311,gene , 154
GWK60_C03333,gene , 0
GWK60_C03355,gene , 1184
GWK60_C03377,gene , 11810
GWK60_C03399,gene , 154
GWK60_C03421,gene , 31
GWK60_C03465,gene , 390
GWK60_C03487,gene , 1169
GWK60_C03509,gene , 6669
GWK60_C03531,gene , 3174
GWK60_C03553,gene , 1529
GWK60_C03575,gene , 409
GWK60_C03597,gene , 2966
GWK60_C03619,gene , 287
GWK60_C03641,gene , 1111
GWK60_C03663,gene , 2735
GWK60_C03685,gene , 487
GWK60_C03707,gene , 2567
GWK60_C03729,gene , 1001
GWK60_C03751,gene , 738
GWK60_C03773,gene , 0
GWK60_C03795,gene , 1382
GWK60_C03817,gene , 0
GWK60_C03839,gene , 0
GWK60_C03861,gene , 13752
GWK60_C03883,gene , 4885
GWK60_C03905,gene , 428
GWK60_C03927,gene , 77
GWK60_C03949,gene , 0
GWK60_C03971,gene , 0
GWK60_C03993,gene , 535
GWK60_C04015,gene , 2620
GWK60_C04037,gene , 0
GWK60_C04059,gene , 15246
GWK60_C04081,gene , 444
GWK60_C04103,gene , 1388
GWK60_C04125,gene , 1637
GWK60_C04147,gene , 85
GWK60_C04169,gene , 1138
GWK60_C04191,gene , 0
GWK60_C04213,gene , 495
GWK60_C04235,gene , 2126
GWK60_C04257,gene , 45355
GWK60_C04279,gene , 30414
GWK60_C04301,gene , 113
GWK60_C04323,gene , 478
GWK60_C04345,gene , 0
GWK60_C04367,gene , 8306
GWK60_C04389,gene , 3340
GWK60_C04411,gene , 5148
GWK60_C04433,gene , 63
GWK60_C04455,gene , 949
GWK60_C04477,gene , 20995
GWK60_C04499,gene , 108
GWK60_C04521,gene , 11
GWK60_C04543,gene , 919
GWK60_C04565,gene , 736
GWK60_C04587,gene , 3096
GWK60_C04609,gene , 5585
GWK60_C04631,gene , 2147
GWK60_C04653,gene , 3865
GWK60_C04675,gene , 315
GWK60_C04697,gene , 339
GWK60_C04719,gene , 874
GWK60_C04741,gene , 600
GWK60_C04763,gene , 123
GWK60_C04785,gene , 1688
GWK60_C04807,gene , 481
GWK60_C04829,gene , 611
GWK60_C04851,gene , 233
GWK60_C04873,gene , 548
GWK60_C04895,gene , 4937
GWK60_C04917,gene , 1097
GWK60_C04939,gene , 1214
GWK60_C04961,gene , 0
GWK60_C04983,gene , 64
GWK60_C05005,gene , 52
GWK60_C05027,gene , 0
GWK60_C05049,gene , 2873
GWK60_C05071,gene , 941
GWK60_C05093,gene , 290
GWK60_C05115,gene , 522
GWK60_C05137,gene , 0
GWK60_C05159,gene , 0
GWK60_D00011,gene , 0
GWK60_D00033,gene , 14
GWK60_D00055,gene , 14612
GWK60_D00077,gene , 0
GWK60_D00099,gene , 0
GWK60_D00121,gene , 0
GWK60_D00143,gene , 0
GWK60_D00165,gene , 0
GWK60_D00187,gene , 0
GWK60_D00209,gene , 202
GWK60_D00231,gene , 0
GWK60_D00253,gene , 0
GWK60_D00275,gene , 0
GWK60_D00297,gene , 0
GWK60_D00319,gene , 101
GWK60_D00341,gene , 98
GWK60_D00363,gene , 0
GWK60_D00385,gene , 0
GWK60_D00407,gene , 318
GWK60_D00429,gene , 0
GWK60_D00451,gene , 0
GWK60_D00473,gene , 0
GWK60_D00495,gene , 230
GWK60_D00517,gene , 1947
GWK60_D00539,gene , 0
GWK60_D00561,gene , 609
GWK60_D00583,gene , 0
GWK60_D00605,gene , 11365
GWK60_D00627,gene , 95
GWK60_D00649,gene , 0
GWK60_D00671,gene , 0
GWK60_D00693,gene , 930
GWK60_D00715,gene , 0
GWK60_D00737,gene , 202
GWK60_D00759,gene , 66
GWK60_D00781,gene , 1970
GWK60_D00803,gene , 1298
GWK60_D00825,gene , 1261
GWK60_D00847,gene , 0
GWK60_D00869,gene , 235
GWK60_D00891,gene , 19
GWK60_D00913,gene , 0
GWK60_D00935,gene , 284
GWK60_D00979,gene , 0
GWK60_D00957,gene , 0
GWK60_D01001,gene , 0
GWK60_D01023,gene , 3686
GWK60_D01045,gene , 0
GWK60_D01067,gene , 1
GWK60_D01089,gene , 81
GWK60_D01111,gene , 722
GWK60_D01133,gene , 4
GWK60_D01155,gene , 8564
GWK60_D01177,gene , 0
GWK60_D01199,gene , 1197
GWK60_D01221,gene , 0
GWK60_D01243,gene , 55
GWK60_D01265,gene , 340
GWK60_D01287,gene , 1374
GWK60_D01309,gene , 280
GWK60_D01331,gene , 180
GWK60_D01353,gene , 6516
GWK60_D01375,gene , 11
GWK60_D01397,gene , 925
GWK60_D01419,gene , 0
GWK60_D01441,gene , 4
GWK60_D01463,gene , 0
GWK60_D01485,gene , 731
GWK60_D01507,gene , 17
GWK60_D01529,gene , 0
GWK60_D01551,gene , 0
GWK60_D01573,gene , 0
GWK60_D01595,gene , 454
GWK60_D01617,gene , 0
GWK60_D01639,gene , 1037
GWK60_D01661,gene , 6
GWK60_D01683,gene , 0
GWK60_D01705,gene , 299
GWK60_D01727,gene , 0
GWK60_D01749,gene , 0
GWK60_D01771,gene , 0
GWK60_D01793,gene , 86
GWK60_D01815,gene , 57
GWK60_D01837,gene , 0
GWK60_D01859,gene , 0
GWK60_D01881,gene , 7
GWK60_D01903,gene , 0
GWK60_D01925,gene , 0
GWK60_D01947,gene , 1170
GWK60_D01969,gene , 0
GWK60_D01991,gene , 6
GWK60_D02013,gene , 4
GWK60_D02035,gene , 0
GWK60_D02057,gene , 0
GWK60_D02079,gene , 1063
GWK60_D02101,gene , 208
GWK60_D02123,gene , 0
GWK60_D02145,gene , 0
GWK60_D02167,gene , 0
GWK60_D02189,gene , 42
GWK60_D02211,gene , 391
GWK60_D02233,gene , 0
GWK60_D02255,gene , 775
GWK60_D02277,gene , 131
GWK60_D02299,gene , 0
GWK60_D02321,gene , 0
GWK60_D02343,gene , 0
GWK60_D02365,gene , 0
GWK60_D02387,gene , 1
GWK60_D02409,gene , 0
GWK60_D02431,gene , 443
GWK60_D02453,gene , 0
GWK60_D02475,gene , 0
GWK60_D02497,gene , 3
GWK60_D02519,gene , 0
GWK60_D02541,gene , 0
GWK60_D02563,gene , 199
GWK60_D02585,gene , 0
GWK60_D02607,gene , 7
GWK60_D02629,gene , 277
GWK60_D02651,gene , 128
GWK60_D02673,gene , 0
GWK60_D02695,gene , 997
GWK60_D02717,gene , 920
GWK60_D02739,gene , 0
GWK60_D02761,gene , 0
GWK60_D02783,gene , 871
GWK60_D02805,gene , 0
GWK60_D02827,gene , 0
GWK60_D02849,gene , 0
GWK60_D02871,gene , 0
GWK60_D02893,gene , 626
GWK60_D02915,gene , 1
GWK60_D02937,gene , 62
GWK60_D02959,gene , 270
GWK60_D02981,gene , 0
GWK60_D03003,gene , 0
GWK60_D03025,gene , 0
GWK60_D03047,gene , 595
GWK60_D03069,gene , 272
GWK60_D03091,gene , 625
GWK60_D03113,gene , 0
GWK60_D03135,gene , 178
GWK60_D03157,gene , 0
GWK60_D03179,gene , 0
GWK60_D03201,gene , 1015
GWK60_D03223,gene , 0
GWK60_D03245,gene , 0
GWK60_D03267,gene , 91
GWK60_D03289,gene , 0
GWK60_D03311,gene , 65
GWK60_D03333,gene , 5
GWK60_D03355,gene , 310
GWK60_D03377,gene , 25
GWK60_D03399,gene , 1468
GWK60_D03421,gene , 197
GWK60_D03443,gene , 218
GWK60_D03465,gene , 0
GWK60_D03487,gene , 2563
GWK60_D03509,gene , 1807
GWK60_D03531,gene , 0
GWK60_D03553,gene , 0
GWK60_D03575,gene , 0
GWK60_D03597,gene , 0
GWK60_D03619,gene , 191
GWK60_D03641,gene , 0
GWK60_D03663,gene , 0
GWK60_D03685,gene , 0
GWK60_D03707,gene , 0
GWK60_D03729,gene , 0
GWK60_D03751,gene , 0
GWK60_D03773,gene , 0
GWK60_D03795,gene , 0
GWK60_D03817,gene , 361
GWK60_D03839,gene , 207
GWK60_D03861,gene , 571
GWK60_D03883,gene , 0
GWK60_D03905,gene , 0
GWK60_D03927,gene , 0
GWK60_D03949,gene , 0
GWK60_D03971,gene , 272
GWK60_D03993,gene , 0
GWK60_D04015,gene , 38
GWK60_D04037,gene , 0
GWK60_D04059,gene , 0
GWK60_D04081,gene , 2
GWK60_D04103,gene , 301
GWK60_D04125,gene , 0
GWK60_D04147,gene , 0
GWK60_D04169,gene , 1843
GWK60_D04191,gene , 721
GWK60_D04213,gene , 64
GWK60_D04235,gene , 1081
GWK60_D04257,gene , 243
GWK60_D04279,gene , 11
GWK60_D04301,gene , 0
GWK60_D04323,gene , 234
GWK60_D04345,gene , 0
GWK60_D04367,gene , 550
GWK60_D04389,gene , 0
GWK60_D04411,gene , 5
GWK60_D04433,gene , 0
GWK60_D04455,gene , 0
GWK60_D04477,gene , 2041
GWK60_D04499,gene , 1
GWK60_D04521,gene , 6992
GWK60_D04543,gene , 189
GWK60_D04565,gene , 0
GWK60_D04587,gene , 38
GWK60_D04609,gene , 0
GWK60_D04631,gene , 0
GWK60_D04653,gene , 0
GWK60_D04675,gene , 94
GWK60_D04697,gene , 229
GWK60_D04719,gene , 1
GWK60_D04741,gene , 292
GWK60_D04763,gene , 202
GWK60_D04785,gene , 0
GWK60_D04807,gene , 0
GWK60_D04829,gene , 1
GWK60_D04851,gene , 1793
GWK60_D04873,gene , 1332
GWK60_D04895,gene , 3047
GWK60_D04917,gene , 344
GWK60_D04939,gene , 387
GWK60_D04961,gene , 1096
GWK60_D04983,gene , 87
GWK60_D05005,gene , 0
GWK60_D05027,gene , 158
GWK60_D05049,gene , 0
GWK60_D05071,gene , 0
GWK60_D05093,gene , 0
GWK60_D05115,gene , 15
GWK60_D05137,gene , 0
GWK60_D05159,gene , 0
GWK60_D05181,gene , 0
GWK60_D05203,gene , 0
GWK60_D05225,gene , 0
GWK60_D05247,gene , 531
GWK60_D05269,gene , 1475
GWK60_D05291,gene , 190
GWK60_D05313,gene , 77
GWK60_D05335,gene , 1692
GWK60_D05357,gene , 405
GWK60_D05379,gene , 249
GWK60_D05401,gene , 0
GWK60_D05423,gene , 1716
