File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH299-parent-pool3_normalized,10240267,35323,20.01%,79.99%,32.61%,4.1,927.3608670181605,289.90366050448716,223.99957549172208
