File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH298-parent-pool2_normalized,12286518,77002,24.22%,75.78%,55.85%,6.4,711.90455011974,159.5610243889769,111.55830161368145
