File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH299-parent-pool4_normalized,3072772,18847,16.31%,83.69%,19.07%,3.1,371.64028056112227,163.03772483684406,120.65614834092388
