File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH299-parent-pool4_normalized,8193341,20884,17.08%,82.92%,20.90%,3.3,903.9058500914077,392.3262306071634,277.3059450364554
