File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH298-parent-pool1_normalized,6142313,53578,21.50%,78.50%,44.67%,4.9,407.4606501283148,114.64244652655941,82.71624555005644
