sample,input_path,total_reads,unique_sites,jackpot_top_frac,jackpot_frac_reads,n_jackpot_sites,midlc_est,depth_ratio_R_over_midlc,per_gene_top_site_removed,per_gene_sites_removed,normalize_target,reads_target,thinning_p,reads_after_norm,normalized_written,normalized_output,midlc_points,midlc_max_sampled,seqbias_done,centromere_done
yH299-parent-pool3,/Users/jayelazuno/workspace/HermesTnseq/04.hits/yH299-parent-pool3/yH299-parent-pool3_hits.txt,25534450,41809,0.001,0.0319813,42,102400,249.36,0,0,NA,NA,NA,NA,0,NA,10,25534450,1,1
