File name,Total Reads,Total Hits,% of hits in features,% of intergenic hits,% of features hit,Mean hits per feature,Mean reads per feature,Mean Reads Per Hit,Mean reads per hit in feature
yH298-parent-pool1_normalized,5120836,53052,21.43%,78.57%,44.25%,4.9,342.61312607944734,96.52484354972479,69.78207721396535
